"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZNF593",0.0904271723183986,6.5560895007133,1.15838558021865,0.248683283434894,0.465829396150449,-5.83624031580033
"ZNHIT1",-0.0779247482194069,8.23371887041555,-1.15772116578651,0.248953494203995,0.466254883540332,-5.83699049686424
"TRPM4",0.129271358088209,5.45604874484888,1.15746548161699,0.249057533691562,0.466322536271921,-5.83727907383653
"NCDN",0.077531107240319,5.84042122935964,1.1573497732189,0.249104626259096,0.466322536271921,-5.83740964714075
"HIST1H2BN",0.100188849757825,5.31813541662028,1.15731488220174,0.249118827911406,0.466322536271921,-5.83744901804928
"NEK11",0.059583459925664,6.17786636312411,1.15696660962789,0.249260616270244,0.46644385303328,-5.83784194388029
"MFAP5",-0.181774752371659,7.36097368469411,-1.15694405454756,0.249269800835925,0.46644385303328,-5.83786738682886
"DUSP1",0.206737465254155,9.06039031554369,1.15653858604544,0.249434950857243,0.466672233096832,-5.83832468703907
"FEN1",0.0952526296630923,6.30654972738839,1.15631564670827,0.249525788459559,0.466689481357529,-5.8385760581069
"FOXD2",0.130834285570938,5.44466147318319,1.15630438316491,0.24953037845929,0.466689481357529,-5.83858875684286
"TNIP3",-0.133508155932942,4.69593586638517,-1.15567385908633,0.249787418062753,0.467039457076104,-5.83929942839372
"WDR13",-0.0644889843550421,7.45261891746202,-1.15563374521625,0.249803777216932,0.467039457076104,-5.83934462837602
"BRD2",0.097061888978252,7.84843687275623,1.15538016910342,0.249907207602383,0.467152164487397,-5.83963032027262
"NDUFC1",0.0851319620692502,7.80852692670614,1.15499154671987,0.250065780275441,0.467367892808941,-5.84006804293151
"VSX1",-0.0905282877178643,5.53909435719097,-1.15488246145565,0.250110303966588,0.46737042820957,-5.84019088455539
"CD200",0.0810649740728576,6.09059594551469,1.15469873434495,0.250185305747446,0.467429906009939,-5.84039775512684
"UXT",-0.0888973265143679,8.62519851736601,-1.15457359521404,0.250236399609064,0.467444702996435,-5.840538639117
"CRKL",0.0838597628455707,6.9105076110574,1.15383739358294,0.250537137245707,0.467925752106136,-5.84136716560351
"SHC2",-0.112164517394799,6.36261331023025,-1.15264011844657,0.251026767481262,0.468759367285206,-5.84271348065503
"AIP",-0.078861604963709,7.59367194012508,-1.15250128188595,0.251083588866511,0.468784620910107,-5.84286951125644
"CEACAM21",0.0807142940744802,5.48460337441878,1.1519403185804,0.251313265670625,0.46913253920963,-5.84349975865997
"NR2C2",-0.0853117580256879,5.97121015984555,-1.15174690597394,0.251392489482738,0.469199531741011,-5.84371698972614
"FOSL2",0.13960568193858,6.02130923317934,1.15115604328618,0.251634622047098,0.469551946797064,-5.84438039464654
"STAU2",-0.0655898662222609,6.13482268964715,-1.15107450917641,0.251668047221147,0.469551946797064,-5.84447191276269
"PCOLCE2",-0.130607803695946,9.39993692507925,-1.15069869824239,0.2518221526009,0.46972104463462,-5.84489366027048
"PLK2",-0.103663277761781,5.71626184376369,-1.15062603409184,0.251851957001987,0.46972104463462,-5.8449751908096
"CAD",0.0830106863564344,6.14579497454132,1.15053613972778,0.251888832100176,0.46972104463462,-5.84507604698348
"POLA1",0.0576723814723353,6.35388589448079,1.15035900904879,0.251961503088473,0.469775649033734,-5.84527475453903
"PCBP3",0.117011158637612,5.54441954812655,1.15004310927258,0.252091143221918,0.469918129046259,-5.84562906063806
"BAZ1B",0.0755755379625923,7.1830007365714,1.1499612945945,0.252124726298118,0.469918129046259,-5.84572080658454
"GABRD",0.0869337727538267,5.07442221767352,1.1496375077788,0.252257664394837,0.470084979759536,-5.84608383422703
"MRPL49",-0.0511501045663252,7.59149071861615,-1.14938333430704,0.252362055734768,0.470163192935746,-5.84636874159658
"TTC13",0.0693043800135095,5.79682779556837,1.14932386333702,0.252386485392312,0.470163192935746,-5.84643539469875
"ARPC4",0.0928838409013586,6.95653545728716,1.14889592482526,0.252562324344628,0.470404179947512,-5.84691491432259
"CYP2C9",-0.0784445663877414,5.19185532001284,-1.14876925606438,0.252614388795801,0.470404179947512,-5.84705681737108
"SLIT2",0.115436764472882,6.90388782019169,1.14869189362149,0.252646190670988,0.470404179947512,-5.84714347654602
"CAMK2G",-0.0712084054018547,6.09517478715988,-1.14843691580692,0.252751025998161,0.470518459161294,-5.84742905480651
"HNRNPF",0.0802624129567455,6.64105415659176,1.14829637752637,0.252808822068246,0.470545146386952,-5.84758643281068
"DNAI2",0.108666845643038,5.4182390605487,1.1479970719459,0.252931941871047,0.470693388559269,-5.84792153913446
"FRK",0.12844387191128,4.43689445329918,1.14760272999216,0.253094219481237,0.470914437931492,-5.84836291856774
"THAP10",-0.0767914005161774,5.22560048743846,-1.14735373102693,0.253196724027041,0.471024214955459,-5.84864154175043
"FTCD",-0.0979595929603747,5.51560635545174,-1.1470324468181,0.253329029169886,0.47118938306517,-5.84900096255731
"CDK2AP2",-0.0826240247946201,6.15496498922283,-1.14671039682746,0.253461698493845,0.471355171692349,-5.8493611409523
"NR4A1",-0.274205363919189,5.85839635519032,-1.14641004256589,0.253585474270415,0.471504367151946,-5.84969696558825
"PDCD1",-0.0746511249505561,4.59842200883844,-1.14583200213868,0.253823804012686,0.471866470818227,-5.85034302691943
"RRAGA",0.0686734368270417,8.53436871435852,1.1455422316555,0.253943337511375,0.472007642100542,-5.85066677586524
"RBM8A",0.0631858700064942,7.15049958604285,1.14493334121979,0.25419464051139,0.472381225024926,-5.85134680301459
"TMOD1",-0.120454283539679,6.75941578632806,-1.144694842394,0.254293122088196,0.472381225024926,-5.85161306900525
"LETMD1",-0.0664028368558153,7.47416532228123,-1.1446867697197,0.254296455948029,0.472381225024926,-5.85162208058649
"EDC3",0.0752911660067327,5.7097398282272,1.14463255257156,0.254318847388039,0.472381225024926,-5.85168260194229
"SS18L2",-0.0643317269262004,7.4765124356215,-1.14430891177239,0.254452538435561,0.472548479183846,-5.85204381622859
"GOLGA1",-0.0656885149967375,6.71101099828417,-1.14401013497085,0.254576002411012,0.47267402085756,-5.85237719094549
"NDUFS3",0.0809123029095191,7.64488599529124,1.1438730627652,0.25463265905208,0.47267402085756,-5.8525301073336
"GALR2",-0.105272038213175,4.56293773252405,-1.14382842906834,0.254651109602119,0.47267402085756,-5.85257989636195
"PSCA",0.131263160670084,4.66519988798391,1.14339404791552,0.254830721929332,0.472926332932615,-5.85306435036129
"ARL15",0.100518766165293,5.31467334897738,1.14302690440179,0.254982601584215,0.473127099803308,-5.85347367520039
"AFF2",0.122259301447137,5.8318753889449,1.14268059244988,0.25512592195427,0.473311918608444,-5.85385965693202
"HECTD3",-0.0817920192022357,6.88160710006117,-1.14235617551361,0.255260232473183,0.473479961793241,-5.85422113149612
"FUS",0.0906847692260262,6.10117790303632,1.14191003015812,0.25544502040808,0.473741561486516,-5.85471807485949
"ONECUT1",-0.10350760463287,5.37353050356218,-1.1417117071031,0.255527193552659,0.473763525131712,-5.85493891778651
"ASF1A",-0.113515093577171,5.82064887564078,-1.14167023711322,0.255544378569243,0.473763525131712,-5.85498509199685
"ISG20L2",-0.0839991310894093,7.21734318419389,-1.14133288809996,0.255684204969174,0.473941600274139,-5.85536064764445
"CMPK1",0.0711945823027639,7.5989425925763,1.14086300749839,0.255879053383178,0.474129946405112,-5.8558835633491
"MAGEF1",0.0803491350500232,6.66117703482537,1.14079926881212,0.255905492344579,0.474129946405112,-5.85595447990523
"NKG7",-0.183761671465247,5.10574873919763,-1.14059169335675,0.255991608443309,0.474129946405112,-5.85618540432341
"PGPEP1",0.0753322895548059,7.01436191706729,1.14051039063211,0.256025343764161,0.474129946405112,-5.85627584108475
"NFIX",0.13330938630983,6.94615104474009,1.14042737127856,0.25605979459509,0.474129946405112,-5.85636818080466
"FGF2",0.132846369884755,6.12656581957755,1.14039382650336,0.25607371571084,0.474129946405112,-5.85640548969355
"ASAH1",-0.0877501451739844,8.09230049739591,-1.14021953585512,0.256146055060451,0.474129946405112,-5.85659932044767
"BMP3",-0.113129828186185,5.33764931719697,-1.14001541943149,0.256230791840471,0.474129946405112,-5.85682628385569
"FKBP6",-0.101822600905387,5.53377211890313,-1.13990382881787,0.256277125826268,0.474129946405112,-5.85695034807855
"C1QA",-0.15679379856195,8.00779547092275,-1.13969296927976,0.256364693717314,0.474129946405112,-5.85718474498493
"MUC5AC",0.106924423772488,6.7800560970594,1.13967770962984,0.25637103171467,0.474129946405112,-5.85720170635485
"CCDC71",0.107905064493934,5.64958962267403,1.13967035386631,0.256374086922986,0.474129946405112,-5.85720988233612
"SFTPB",0.10907878520683,6.0251932560318,1.13958379000569,0.25641004304774,0.474129946405112,-5.85730609476679
"KLF10",-0.107321346647797,6.87593912750676,-1.13955542124224,0.256421827381887,0.474129946405112,-5.85733762400576
"MSMB",0.1500541904542,4.56527472555997,1.13950520886675,0.256442686445768,0.474129946405112,-5.85739342849765
"UBC",0.0695318709609486,11.0615752544131,1.13920180603629,0.256568750416844,0.474282031887172,-5.85773056975156
"IL4",-0.112656705506944,4.25810174524341,-1.13827493871688,0.256954133443572,0.474913349742839,-5.85875995920604
"TBC1D29",0.0906199628492725,5.29284580406818,1.13726914113663,0.257372794238927,0.475605946957648,-5.85987607939289
"P2RY1",-0.0967855941814802,5.2952335954615,-1.13666812294603,0.257623194824722,0.475987428390319,-5.8605425591712
"SLC25A10",-0.115967354451807,4.76763536405109,-1.13653424841091,0.257678993865043,0.476009293051838,-5.86069096794943
"TOP3A",0.0703032672803507,5.87755820512651,1.13525502992839,0.258212600751166,0.476809734787006,-5.86210820122803
"ATRNL1",0.102804107729244,6.1430896609371,1.13525232712215,0.258213729005626,0.476809734787006,-5.86211119398178
"DYNC1LI2",-0.0832841488232921,7.81498491541088,-1.13517881922591,0.258244415331209,0.476809734787006,-5.86219258486471
"ARID1A",0.0829492446092258,7.26979602354055,1.13496950775401,0.258331807697229,0.476889766741329,-5.86242431456894
"HEBP1",-0.0761347209088026,7.82613187594428,-1.13438016864408,0.258577981675195,0.477167388879027,-5.86307654938792
"UBE2G2",-0.0662038015152337,7.25492204710332,-1.13425361650836,0.25863086543941,0.477167388879027,-5.86321656411873
"FER1L4",-0.0983963586127334,6.0885313534003,-1.13421076799225,0.258648772747568,0.477167388879027,-5.86326396737901
"SIGLEC7",0.0890773792230767,5.82935694311919,1.13418753203283,0.258658483913458,0.477167388879027,-5.86328967255724
"USP20",-0.0802558878087294,5.66561155851948,-1.13400354893779,0.258735386263936,0.477227943284436,-5.86349318876248
"RPS14",-0.0753773737642422,10.4348345493932,-1.13379073014917,0.258824361504805,0.477310741272785,-5.8637285616727
"MRPS7",-0.0759597599201896,6.57713435178563,-1.13356787933221,0.258917553901369,0.477387243708774,-5.86397498331973
"EPB41L5",-0.0774955645115208,5.39357052122886,-1.13348066950961,0.258954029953046,0.477387243708774,-5.86407140434434
"SCARF1",-0.0846676949156748,5.96898929757845,-1.13331728112762,0.259022377848449,0.477431951815654,-5.8642520303993
"HTR5A",0.0933386487247663,4.40710416532655,1.13284529460233,0.259219888086798,0.477703376542528,-5.86477366854787
"NFRKB",0.059811649132202,6.5618077938428,1.13275454069556,0.259257877580483,0.477703376542528,-5.86487394506104
"C2CD3",-0.0535506814590861,6.27506881739741,-1.13235332108554,0.25942587441164,0.477931587928336,-5.86531716928121
"ADPRH",0.0787187450538862,4.95189156629107,1.13202671395665,0.259562686101148,0.478102280098184,-5.8656778558905
"TRAF4",0.109887108490383,5.85620555740956,1.1318287839202,0.259645621117854,0.478173692778195,-5.86589638903753
"CREM",0.0744307503028543,6.32998877925768,1.13168870027045,0.259704329023875,0.478200471146513,-5.8660510317363
"STAM",0.0661848445186008,6.49594214133562,1.13085633540205,0.26005335789133,0.478761725198,-5.86696951777362
"FBL",-0.0802952163080836,8.17860839733109,-1.13074598068222,0.260099656675884,0.478765553014246,-5.8670912406193
"COPS2",0.0653581508677389,7.61436980420802,1.13057936894126,0.260169568744193,0.47881283712279,-5.86727499368119
"GNPAT",0.0672458128722463,6.69613298063904,1.13023648279174,0.260313488801267,0.478955490708566,-5.86765307296159
"SERTAD3",-0.0699332192418707,6.07837412278176,-1.13018392037362,0.260335555816007,0.478955490708566,-5.86771102032882
"PITPNC1",-0.0758269655597115,6.3523610227567,-1.12994936864573,0.260434042429992,0.47900800077847,-5.86796956933019
"NEFL",-0.0988799326283098,5.36616521588894,-1.12990522353605,0.260452581563023,0.47900800077847,-5.86801822509059
"FIG4",-0.0625464935666011,6.31527902171807,-1.1296031364672,0.260579470492963,0.479159974019584,-5.86835112868817
"NDRG3",0.113752393370533,6.68070295333948,1.1292424286585,0.260731039149365,0.479357269633245,-5.86874851860491
"ACVRL1",-0.0976374974145702,6.10028720656718,-1.12909338797893,0.260793683719908,0.479371274685141,-5.86891267957796
"UFC1",0.0886782832691995,8.42563371508027,1.12901363945527,0.260827207829516,0.479371274685141,-5.86900050991741
"XRCC1",0.0697976771308843,6.23787458166906,1.12882060479741,0.260908366819659,0.479380217047252,-5.86921308174341
"TRAK1",0.0683471402330392,7.03491985021259,1.1287177266185,0.260951627864742,0.479380217047252,-5.8693263577189
"DPEP3",0.138686398166576,4.69061669397369,1.12858983328935,0.261005414958952,0.479380217047252,-5.86946716297247
"GDNF",0.155883842349237,5.68923471196663,1.12858088429398,0.261009178857814,0.479380217047252,-5.86947701485916
"ATP5G3",-0.0757800389852231,7.98685438307272,-1.12804606675608,0.261234189101265,0.4794525540106,-5.87006565254222
"PABPN1",-0.0925532863206535,7.21719251014799,-1.12802485902865,0.261243114481611,0.4794525540106,-5.87008898881586
"SLC35F5",0.124112177525662,6.13029845668589,1.12802224045504,0.261244216536464,0.4794525540106,-5.87009187017677
"DPP4",0.140917245487774,5.97231162278933,1.12800489747219,0.261251515599241,0.4794525540106,-5.87011095345123
"ABCG2",-0.0829231198607263,5.57997149470817,-1.12796102758408,0.261269979556898,0.4794525540106,-5.87015922420297
"PDC",-0.115993392880443,4.93500431285537,-1.12779274997005,0.261340812693724,0.479501267418225,-5.87034436570921
"DPP8",0.0652051200399403,7.20931298154424,1.12761416345881,0.261415999833578,0.479526810969497,-5.87054081956035
"TYRP1",-0.131694742970639,4.95112271025714,-1.1274984437073,0.261464727355891,0.479526810969497,-5.87066810061264
"GGA1",0.0728153216235494,9.658801035756,1.12744411992674,0.261487604319194,0.479526810969497,-5.87072784733792
"MTCH2",0.0622761858357377,6.52308206819857,1.12717525909629,0.261600848238599,0.479653240284389,-5.8710235059645
"SNRPB",-0.0703294274772642,7.87555261577389,-1.12656025675222,0.261860015437274,0.479997384587979,-5.87169954635208
"GTF2B",-0.065811882877155,7.10761672804308,-1.12651946960953,0.261877209823699,0.479997384587979,-5.8717443687506
"BHMT",-0.105010593699216,5.01547981109194,-1.12636777062341,0.261941167558515,0.480011876789835,-5.87191106202106
"MEIS1",0.0986634290633862,6.30329130348395,1.12610005908274,0.262054063901435,0.480011876789835,-5.87220518104264
"SERPIND1",0.142124143751061,5.00405797463612,1.12600427170162,0.262094466546688,0.480011876789835,-5.87231040036905
"CCL27",-0.122396711552515,5.02221797161491,-1.12598021874179,0.262104612649843,0.480011876789835,-5.87233682038398
"ITGB2",0.1326909503725,7.56397514099573,1.12597505701476,0.262106790023229,0.480011876789835,-5.87234249000506
"LTBR",0.0768190224822568,6.72959176796253,1.12561740108207,0.262257690928602,0.480207004851001,-5.87273527577581
"PCGF3",0.072354357991619,6.40982344716462,1.12502640018837,0.26250717681078,0.480582550444761,-5.87338405778187
"PSMB10",-0.0842406856254187,7.53874755278247,-1.12462262678856,0.262677721465713,0.480813472579759,-5.87382711507634
"SPAG4",0.143652237239164,4.86686226325522,1.12398182347364,0.262948540859319,0.481227831623369,-5.87452994288213
"CHUK",0.076159217991037,5.9553610831916,1.12374677789163,0.263047925778725,0.481249167709917,-5.87478764037072
"C16orf58",-0.096113176428629,7.05397119193776,-1.12374400803846,0.263049097118989,0.481249167709917,-5.87479067684587
"AATF",-0.0573467487890429,6.68508318288598,-1.12316076645863,0.263295824594538,0.481619174334357,-5.87542989674041
"IPO13",0.0715578689397224,6.74923941673293,1.12304151946587,0.26334628927199,0.48163011384254,-5.87556054869925
"PTMA",0.0683206988185669,9.41432606627708,1.12256463769171,0.263548170476013,0.481892296118154,-5.87608290405154
"USH1C",-0.0923685665529758,5.91145163285267,-1.12249263216173,0.263578662382165,0.481892296118154,-5.87616175682099
"MFSD10",-0.108903793510074,7.77063057412581,-1.12230282821541,0.263659049721927,0.481957881367433,-5.87636958604457
"ERCC6L",0.145152936606691,4.0773137685243,1.12182645551592,0.263860882327087,0.482245403942501,-5.87689104687838
"IL22",-0.0968825421248752,5.35077471927614,-1.12144335184604,0.264023276246348,0.48239351571302,-5.87731025319593
"USP25",-0.0656187190441286,6.35759703185665,-1.1213465803461,0.264064307763464,0.48239351571302,-5.87741612194024
"EFS",0.0901742204928075,7.84068272090953,1.12130261295748,0.264082951586924,0.48239351571302,-5.87746421962871
"ACTR1A",0.0635872867830885,7.42277974278823,1.12114867789955,0.264148233060207,0.48239351571302,-5.87763260076883
"EGLN1",0.081879065667004,6.74164573539138,1.12110986407988,0.264164695175256,0.48239351571302,-5.87767505350043
"KRT83",0.0896749768999102,5.07051470638808,1.12100257321055,0.264210204198687,0.482395258155005,-5.87779239570331
"NR2F6",0.0898538039438833,6.61386411216879,1.12084167567828,0.264278461529104,0.482438526888485,-5.87796834593885
"PIK3C3",0.0507979469225901,6.42997408476263,1.12047545479049,0.264433868709959,0.482637762241176,-5.87836873602486
"HNRNPA0",-0.0592966572037836,7.74004462766236,-1.12037441488962,0.2644767565694,0.482637762241176,-5.87847918055612
"ZNF787",-0.10738912225461,5.62654497753339,-1.12024921867877,0.264529904649941,0.48265340034461,-5.87861601626292
"GP1BA",0.0753072232783214,5.57325768343702,1.12009168483318,0.26459679122004,0.482694095794334,-5.87878817470481
"GPATCH8",-0.0812685617774586,6.06455293626431,-1.11988588291062,0.264684189460785,0.482772189907669,-5.8790130463615
"NEUROG1",-0.129236553173641,5.55197027463829,-1.11936409855852,0.264905866605211,0.483056641128718,-5.87958299775538
"CNTF",0.106257863271878,4.48056850512989,1.11930878402589,0.264929374251623,0.483056641128718,-5.87964340320369
"ABHD3",-0.0915476442182762,5.7982984193607,-1.11860318321115,0.26522936893938,0.483500092668606,-5.88041368738863
"TOMM20",0.0755099263617683,7.96739547564885,1.11852671098915,0.265261896227165,0.483500092668606,-5.8804971412771
"GAS8",-0.0901506855858934,5.6622466692596,-1.11839613043318,0.26531744479367,0.483519941892117,-5.8806396304658
"TAT",-0.12099545357214,5.16574070421682,-1.11824146443546,0.265383249709882,0.483558472670632,-5.88080838049997
"TSPAN32",-0.117246106597515,6.12107538448649,-1.11762030929125,0.265647643721396,0.483918708513226,-5.88148586782092
"CDX4",0.095643625640929,4.39668464325813,1.11751458943195,0.26569266151594,0.483918708513226,-5.88160113854232
"SFMBT1",0.0612465757351158,5.39127961075021,1.11736753650067,0.265755288652398,0.483918708513226,-5.88176145861216
"PID1",0.0974040700003974,7.13304872092889,1.11735709925406,0.265759734074041,0.483918708513226,-5.88177283672147
"PNMA1",0.0730287766617611,7.1313383117971,1.11720119790371,0.265826141581261,0.483958236909418,-5.88194277933454
"VPS45",-0.0586941484032986,7.07090326555849,-1.11653715307642,0.266109126470306,0.48439198256456,-5.8826663705906
"IRS4",0.0993954185082547,4.76737040139556,1.11621908447459,0.266244746664942,0.484557383113351,-5.88301281150692
"ACADM",0.106289608503625,6.85620595536362,1.11581352463701,0.266417741680725,0.484790737676842,-5.88345440746374
"TUFM",0.0592995661289114,7.31797552611817,1.11540452074738,0.266592284951716,0.485026830645645,-5.88389959390496
"NFIB",-0.109600482051855,8.00856058362723,-1.11463345005837,0.26692155723353,0.485402625759306,-5.88473844152451
"TAF7",0.0800033304453985,7.33374407522201,1.11453172040716,0.266965020208681,0.485402625759306,-5.88484907065403
"SMG6",-0.112048125893384,5.64759471290667,-1.11449296526021,0.266981579251374,0.485402625759306,-5.88489121355722
"FAM129A",0.0911626705456184,7.85500213453991,1.11439054734339,0.267025343137762,0.485402625759306,-5.8850025773439
"HBB",0.209352858078123,9.89225848304691,1.1142112602896,0.267101965744939,0.485402625759306,-5.88519750034007
"RNF19A",-0.132608004993312,6.24100478468852,-1.11419770293895,0.267107760424213,0.485402625759306,-5.88521223879889
"MCM3",0.0654442810059061,7.56430742068711,1.11418622386179,0.267112666876692,0.485402625759306,-5.88522471778859
"PCYT1A",-0.0553835726614071,7.03588253744766,-1.11397973987237,0.267200934136886,0.485481542859551,-5.88544916650087
"GLDC",0.113935614718682,5.43747183535399,1.11380322267791,0.267276407337788,0.485537191652052,-5.88564100883008
"ATP6V0A4",0.129394970657667,5.05335379872296,1.11319503694197,0.267536561890566,0.48592825961905,-5.88630176831482
"C19orf26",0.104800456996194,5.83788749096731,1.11270867980715,0.267744730207015,0.486145072410179,-5.88682991286643
"SOCS6",0.0922736245030132,5.61675342681906,1.11270633418934,0.267745734440002,0.486145072410179,-5.88683245946867
"S100B",-0.193456550969868,5.28837604676565,-1.1120841405183,0.268012207585795,0.486432993620452,-5.88750777967894
"C1orf95",-0.0973525216540826,6.75506706301868,-1.11202667509238,0.2680368281704,0.486432993620452,-5.88757013312723
"KLK10",0.0946351797386505,5.33441306341241,1.11189741137903,0.268092215875655,0.486432993620452,-5.88771038047747
"ELAVL2",-0.122402451454919,4.52068433706348,-1.11181219006675,0.268128736371226,0.486432993620452,-5.88780283435249
"PAFAH1B1",0.0677768748538919,8.07193190766677,1.11181169928238,0.26812894670055,0.486432993620452,-5.8878033667686
"GAD2",-0.102147468327041,5.38033499234873,-1.1116918794472,0.268180299818624,0.486444648372633,-5.88793334364698
"LILRA1",-0.11661126013323,6.6920990211509,-1.11138437928981,0.268312121371007,0.486522879384247,-5.88826684742021
"TRIM2",0.0932707912404811,6.4718807060506,1.11132759915773,0.268336467238207,0.486522879384247,-5.88832841922915
"CRYGA",0.106690740511916,5.22717707882654,1.11127682932843,0.268358237340235,0.486522879384247,-5.88838347090957
"DEPDC1",0.0929460444830237,5.30593414012653,1.11100890023225,0.268473145644094,0.486608475555132,-5.88867395583113
"C14orf169",0.0558854865083532,6.36207545576439,1.11094023508398,0.268502599961987,0.486608475555132,-5.88874839053608
"MON1B",-0.0799972186324583,7.20666522467484,-1.1108523949798,0.268540282759944,0.486608475555132,-5.8888436047767
"ASNSD1",0.0660264026168688,7.17915592241558,1.11048591053369,0.268697541666102,0.486811961783615,-5.88924077564628
"TSSK2",0.0744985881054452,4.86421640466487,1.10919967992999,0.269249970504615,0.487731208073193,-5.89063368616327
"ELP3",-0.0676949523223629,6.6151438858491,-1.10899591451662,0.269337558854641,0.487808255222348,-5.89085420639262
"RAPGEF6",0.0796441729600047,6.19250855120452,1.10874878401997,0.269443814159568,0.487919079428942,-5.8911216040479
"SORBS1",-0.142992612010723,6.7119491893541,-1.10838973477113,0.269598241434049,0.488117083613119,-5.89150999461248
"PLEKHF1",-0.108820477151022,7.87669522909755,-1.10789728889189,0.269810142477303,0.488321003963987,-5.89204248197701
"MPP1",0.0878522126958333,7.13727936724791,1.10783289036308,0.269837861907107,0.488321003963987,-5.89211209965905
"CHORDC1",0.0794618533150593,6.1694733440309,1.10781357161984,0.269846177770069,0.488321003963987,-5.89213298330714
"AKAP5",0.110132701487009,4.67081740593281,1.10738673346898,0.270029958015949,0.488497086328982,-5.89259430600405
"SPRR2B",-0.107307391642647,4.67748154906594,-1.10732462793119,0.27005670552354,0.488497086328982,-5.89266141453887
"C14orf1",0.0530900538054122,6.7263604777343,1.10727324568895,0.270078836128686,0.488497086328982,-5.89271693315388
"RDH8",0.097276833138739,5.39250863231842,1.10684153861171,0.270264824317421,0.488751837796011,-5.8931832935672
"PRDM9",-0.0975115877154484,4.68335965130117,-1.1067266281778,0.27031434502461,0.488759755107124,-5.89330739781614
"AREG",-0.13816243353996,4.72389749275398,-1.10625106123405,0.270519357694378,0.489024692540482,-5.89382087959817
"RHOBTB2",0.107828679088602,5.43343645168545,1.10608469330714,0.270591102855732,0.489024692540482,-5.89400046011881
"ZBTB7B",-0.0737486527020045,5.00382308969246,-1.10603562914151,0.270612263997262,0.489024692540482,-5.89405341579253
"FNBP1L",-0.0888317776115043,5.94151755310928,-1.10590561844136,0.270668342538929,0.489024692540482,-5.89419372709072
"BRCA1",0.0951241506263591,5.28509854818253,1.10586304569601,0.270686707527026,0.489024692540482,-5.89423966930444
"CTDP1",0.0882314596858246,6.64075405899063,1.1056264491312,0.270788786045565,0.489127491911133,-5.89449495991874
"AVPI1",-0.0820051133866265,7.71612625826295,-1.10541514510751,0.270879974752061,0.489210589931705,-5.8947229142106
"VAMP8",-0.114646290058649,8.4676735137605,-1.10528466997568,0.270936292197206,0.489230693065234,-5.89486364910896
"CHRNB3",0.0801512305481559,5.52218894790035,1.10497145984223,0.271071517300581,0.489393249593694,-5.89520142157008
"ENTPD2",-0.090527435206368,5.85991110992807,-1.10428323928541,0.271368813288132,0.489780110968559,-5.89594328291943
"PLCH2",0.117880624306211,5.46051724727714,1.10424221597439,0.271386541573527,0.489780110968559,-5.89598748930171
"SOX21",0.11781854438668,5.44629840348137,1.10416130926506,0.271421507879501,0.489780110968559,-5.89607466897751
"SP2",0.117133817500523,6.37201803774918,1.10372915289147,0.271608330282147,0.489865166871452,-5.89654022560278
"VCP",0.0689338766766836,8.14031996473331,1.10365923211531,0.27163856559226,0.489865166871452,-5.89661553354937
"MC4R",0.109168180166344,5.21744529593622,1.10365698381542,0.271639537846163,0.489865166871452,-5.89661795499576
"ANGPT2",0.142639611412766,6.10231225227943,1.10363366396306,0.271649622415831,0.489865166871452,-5.89664307047514
"TESK2",0.0746020526066548,5.78473278095042,1.10327089026048,0.271806535713597,0.490066504941068,-5.89703371059425
"FGF3",-0.0708395015661523,5.87304953218025,-1.10313197034705,0.271866640418381,0.490093259375593,-5.89718326821788
"CFHR4",0.0828981884495136,4.25812080921835,1.10274660021939,0.272033421736198,0.49031227853135,-5.89759805099135
"HRG",0.0847857443664296,5.20543755173416,1.10221585820079,0.272263233287261,0.490520191378928,-5.89816906783372
"CD24",0.17980926874512,6.36166191572148,1.10196221292633,0.272373109231358,0.490520191378928,-5.89844186535819
"ZNF239",-0.0774433192449674,5.60560363865016,-1.10190686487337,0.272397089388291,0.490520191378928,-5.89850138443477
"ZNF12",0.0625283701753845,6.04678077956254,1.10178505820679,0.272449868618927,0.490520191378928,-5.89863236009572
"STIL",0.0843338834603551,6.11969717662154,1.1017648427286,0.272458628736674,0.490520191378928,-5.89865409591739
"RANBP9",0.0761007259819096,7.25558797792945,1.1016528706902,0.272507153908945,0.490520191378928,-5.89877448193101
"PON1",0.080397425113081,4.64679907891732,1.10156281075489,0.272546187399467,0.490520191378928,-5.89887130056682
"RTEL1",0.0605488344988567,6.28399318933585,1.10156229708031,0.27254641004576,0.490520191378928,-5.89887185276869
"RCBTB2",0.0665084307751121,6.56172267553531,1.1015389661358,0.272556522705794,0.490520191378928,-5.89889693334385
"MGAT1",0.0754219574388279,7.89065221227177,1.10097435553185,0.272801328967252,0.490879173795651,-5.89950372601501
"MYOZ3",-0.155549012021775,6.77796847916088,-1.10067939776519,0.272929278448536,0.490961698728262,-5.89982059854545
"ATP5H",0.0834877050606401,8.79038976396812,1.10065956425394,0.272937883499161,0.490961698728262,-5.89984190265345
"ME3",-0.0662153749096012,6.39038326120731,-1.10046009830151,0.273024435065327,0.491035807051877,-5.90005613745284
"SLC9A3",-0.098280228181459,4.39878591933355,-1.10034960090258,0.273072389874896,0.491040485828849,-5.90017479987537
"SHANK1",-0.100039115799966,5.73452484231603,-1.09982436560863,0.273300416561983,0.491231914651089,-5.90073868649773
"CTR9",0.0685395557966127,6.22184808974202,1.09981424729454,0.27330481063846,0.491231914651089,-5.90074954680757
