"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"UBE3C",-0.0131979442845515,7.01606967956473,-0.231369288878842,0.817248423997196,0.889817848614002,-6.45045096391397
"ALG3",-0.0114405361039885,6.41384706884952,-0.231260878387513,0.817332531318718,0.889819941336124,-6.45047556675874
"MYOD1",0.0208503155425647,5.68746677842297,0.231129514476857,0.817434449262329,0.889841421894554,-6.45050536324482
"ARTN",-0.0169118001773982,6.38849178618327,-0.230986349112975,0.817545526835827,0.889872868106113,-6.45053781731342
"KIF18A",-0.0293523697833884,3.96781247202019,-0.230813736564044,0.817679456474224,0.889921002354145,-6.45057692002159
"ALG6",0.00940972433434106,6.64013067006536,0.230717487730723,0.817754138027282,0.889921002354145,-6.45059871102116
"PRKACG",0.0196416505093662,5.40662256031657,0.230491758905314,0.817929292441893,0.890022155705364,-6.45064978101104
"MMP3",0.0565495443730644,8.179219741181,0.230378522163328,0.818017162006524,0.890028320072821,-6.45067538142425
"HR",0.0135321124591784,6.59208503279573,0.230184983744116,0.818167349479952,0.890102280227034,-6.45071910722429
"ABI1",-0.0149072517928276,6.51557879119033,-0.23003910393801,0.818280557902966,0.89013599923796,-6.45075204131952
"PAX4",-0.0257791493550945,5.38329381589153,-0.229783151409148,0.818479196274451,0.890200174004434,-6.45080977520916
"SOX15",0.0127788079460804,6.20281459481125,0.229751201017533,0.81850399300029,0.890200174004434,-6.45081697758386
"ATRX",0.012589614507486,7.00962008270613,0.229392051020428,0.818782742188211,0.89041389611006,-6.45089786962641
"FAM53B",-0.0114784835090549,7.02246925625947,-0.228491315761269,0.819481936509458,0.891084757114382,-6.45110018754913
"SUCLG1",-0.0175470859594562,6.84808449086505,-0.228186920182318,0.819718255802646,0.891252214859937,-6.45116837925461
"CES2",-0.00869126068194947,7.49972099397304,-0.227111207767607,0.820553523391534,0.892070790015076,-6.45140863600222
"HAL",-0.0241703134056731,5.12960802606933,-0.226691912070448,0.820879153069286,0.892335199827426,-6.45150197693471
"HMG20B",0.0164638923117987,7.34762436498241,0.226214792814317,0.821249726976228,0.892620331177415,-6.45160798047446
"TSEN2",-0.016039554790987,6.11497781504185,-0.226052127115956,0.821376077036812,0.892620331177415,-6.45164406955176
"MRPL11",-0.0119095940353783,6.78569028595424,-0.225962658132946,0.82144557377246,0.892620331177415,-6.45166390811573
"TLK2",-0.0114288586718406,7.45351546557253,-0.225929632429195,0.821471227473147,0.892620331177415,-6.45167122914529
"BCL2L13",0.00905744690899861,7.26032535016577,0.225533942386145,0.821778606463081,0.892864723750705,-6.45175886123879
"BTBD3",-0.0129445858813665,6.64519988153062,-0.225182131548848,0.822051922454804,0.893072061450749,-6.45183664661524
"KEAP1",0.0127410011120616,6.61437269840295,0.224502010270604,0.822580359006477,0.893556491116999,-6.45198667730761
"CAMK1",-0.0131342270945796,6.16443202177191,-0.224226547087369,0.822794409812723,0.893664925710554,-6.4520473137753
"SLC38A10",0.014453438395381,7.44199384395148,0.224161108498826,0.822845261328947,0.893664925710554,-6.45206170753848
"FARP2",-0.0112249624985533,6.54837652379046,-0.223557916339792,0.823314029736855,0.894084353055258,-6.45219418693109
"PNKP",0.0112575029926318,6.18587555303524,0.223285619237475,0.823525665167914,0.894224488694514,-6.45225387478943
"CDK4",-0.0128404884028097,7.72022371256516,-0.222952328782328,0.823784723594526,0.894416085274562,-6.4523268335006
"ZNF468",0.0141380381290855,5.94103184764647,0.222180167858919,0.824384979425602,0.894912232657565,-6.45249544430778
"TCN2",0.0162175673630392,6.60125434460398,0.22215184110506,0.824407001803506,0.894912232657565,-6.45250161868367
"CENPF",0.0250257068264304,6.1986877101139,0.221680284989355,0.824773629262464,0.895142816069316,-6.45260428807847
"CYP1A1",0.0208538468074088,5.4741245257566,0.221639364709797,0.824805445952246,0.895142816069316,-6.45261318714994
"SULT1E1",0.0216543787755286,4.20403336619595,0.221559621368904,0.824867449517278,0.895142816069316,-6.45263052448577
"ITGB7",-0.0219488051574441,5.81791779437666,-0.22143550466118,0.824963957298734,0.895157823779654,-6.4526574968158
"MBTPS1",0.0112095295853972,7.55115026939295,0.220890985184609,0.825387383546885,0.89552752797496,-6.45277565013968
"HN1L",0.0167088891675291,7.63819983583727,0.220405758857345,0.82576474569082,0.895847184528508,-6.45288069265849
"LMOD1",-0.0279198836736159,6.13698621576413,-0.220119404589616,0.825987463392884,0.895929460342011,-6.45294257472108
"ARSD",-0.020531486074231,5.88564543654368,-0.219966049519411,0.826106744134559,0.895929460342011,-6.45297568217274
"UBE3A",-0.0119209462318595,6.87359650707179,-0.219836746134337,0.82620732043295,0.895929460342011,-6.45300357924383
"GREB1",0.0216700632008433,5.94525488241143,0.219825421388683,0.826216129318232,0.895929460342011,-6.45300602176508
"KIAA0226",-0.00934218385407691,6.35635771438867,-0.219776307100517,0.826254332826728,0.895929460342011,-6.45301661327957
"CLDN4",0.0177948770275366,5.13174647735256,0.219275438413398,0.826643956756687,0.896230261614763,-6.45312449072664
"SLITRK5",-0.0254171327805885,4.70818329057047,-0.21920687426727,0.826697295903449,0.896230261614763,-6.45313923897632
"MEX3D",0.0135935959476188,6.22420266241527,0.218834471096509,0.826987019211993,0.896454591210278,-6.45321926292983
"NEUROD4",-0.0176983192263959,4.75298492410781,-0.218404936555071,0.827321219202402,0.896727083822646,-6.45331139467204
"TSPYL4",0.00940848236336907,6.72788157390615,0.218131474127029,0.827534003463229,0.896867933483121,-6.45336995592355
"LMO3",-0.0316755417211163,5.77820156391516,-0.217985007298525,0.827647976231248,0.896901675373409,-6.45340129124669
"BLMH",0.0131611910917659,6.45307737615526,0.217564672723377,0.827975078736633,0.897166350828816,-6.45349110140672
"SPATS2",-0.0108924487636145,5.91925423542186,-0.217449038990794,0.828065069667759,0.897174072780229,-6.45351577772644
"TPD52L2",0.0160226393341356,6.39753898597989,0.21724537661551,0.828223573638725,0.897256016788721,-6.45355920753419
"YIPF6",0.0114675289947311,7.43869238116496,0.217051745126417,0.828374277421403,0.897329494911609,-6.45360046059308
"GCC1",0.0157557678840302,5.90165902881542,0.216667386767773,0.828673443158453,0.897563762412622,-6.45368223895176
"MYH7B",0.0215467393233483,5.0692738505514,0.216125299643256,0.829095419775638,0.89793099028817,-6.45379733035915
"TMEM97",0.0135457557894576,6.52570339037227,0.215839538615785,0.829317884590429,0.89806245684014,-6.45385788475305
"CAMK2G",0.0115598985866311,6.09104625195037,0.215664838245857,0.829453895529499,0.89806245684014,-6.45389486531462
"ST8SIA2",-0.0163414127804019,4.13472812259613,-0.215649743294742,0.829465647769595,0.89806245684014,-6.45389805920797
"VPS28",-0.0118585645440266,7.98646379535135,-0.215199780834971,0.829815985640714,0.898317400849637,-6.45399316274387
"RABEP2",-0.0120072935376378,6.48717645676586,-0.215130327300026,0.829870064752934,0.898317400849637,-6.45400782467189
"MAB21L2",-0.0247509632539718,7.93966786642645,-0.215002324256247,0.829969734822166,0.898317400849637,-6.45403483424948
"UBE2M",0.0192513055396652,6.50195713349562,0.214849646374674,0.830088621653063,0.898317400849637,-6.4540670293849
"SNTG1",-0.0172981182846588,5.79035371125535,-0.214814526940651,0.830115968920349,0.898317400849637,-6.45407443177456
"DENND2A",-0.0163635628291368,5.70474980478992,-0.214616702042608,0.830270017709559,0.898394311587187,-6.45411610623356
"ZNF430",-0.0112580956482676,7.17289024812435,-0.214375495371636,0.830457857330587,0.89850776669514,-6.45416686771626
"MEOX1",0.0195747630131,5.84093491300879,0.214168161249103,0.830619326512768,0.898510638647583,-6.45421045518454
"TGFB1",-0.0162836105888597,6.55572123566564,-0.214126735225437,0.830651589437485,0.898510638647583,-6.45421915904757
"RAB15",-0.0145784734292989,5.85638490033028,-0.214052409485244,0.830709475649978,0.898510638647583,-6.45423477112531
"PHF11",-0.0121868107660141,7.27936053621909,-0.213562373055718,0.831091147904515,0.898833668800538,-6.45433756737698
"THAP11",0.0110925591516286,6.72102632430502,0.213391086120963,0.831224566781581,0.898888172647242,-6.45437344315009
"CEP192",-0.0157866162107914,5.69260260756624,-0.213171761773956,0.831395410127162,0.898983132472464,-6.4544193382732
"FOXN3",0.0109790915082559,7.42039744975202,0.212897943343926,0.831608713059357,0.899123980057285,-6.45447657044368
"DES",0.0260116400439246,5.72128810051286,0.212561814837599,0.831870572246733,0.899317292632589,-6.45454672582478
"SYCP2",0.0167095512388222,4.16887551380746,0.212390749557084,0.832003846993167,0.899371570626499,-6.45458238733285
"ECT2",-0.013204085522449,5.46281904915119,-0.211500758680197,0.832697305762867,0.900031319705956,-6.45476745822311
"GCHFR",-0.0208347409956647,6.88236241764168,-0.211317441165716,0.832840158516975,0.900095867065611,-6.45480548206076
"MRPL44",-0.0156166397112732,5.8196814780371,-0.210954968968792,0.833122636436973,0.900234673309563,-6.45488056926932
"SRP14",0.0108168416981485,9.34622794744233,0.210938627219636,0.83313537222394,0.900234673309563,-6.45488395147637
"APCS",0.012594215010944,5.65511074122608,0.210812887810032,0.833233367513116,0.900234673309563,-6.45490996665716
"MYO1F",0.0141803581361079,6.59768752090357,0.210725876047646,0.833301181851707,0.900234673309563,-6.45492796010362
"CADPS2",-0.0121405162965727,6.63566940092422,-0.209965065728799,0.833894187576823,0.900785430399508,-6.45508497425547
"CTDSPL",-0.0131002766902024,7.17152456496713,-0.209642469001713,0.834145661003192,0.900955169451269,-6.45515137958693
"GIPC1",-0.013038896122823,7.10517071459938,-0.20954999603468,0.834217749491915,0.900955169451269,-6.45517039598035
"RUSC2",0.0161903406166895,5.99834085770042,0.209164546767374,0.834518246523956,0.901072726602238,-6.45524957048793
"TTF2",0.0142641290710441,5.6869384690764,0.209123441336181,0.834550293838392,0.901072726602238,-6.45525800528983
"OLA1",-0.00968251179203758,7.53627445984821,-0.209090120111124,0.8345762725009,0.901072726602238,-6.45526484156272
"PAWR",-0.0139951117390771,5.86992927452898,-0.208758500033131,0.834834827703366,0.901178603983911,-6.4553328182922
"OPN1SW",-0.0120024387769537,4.74740524679267,-0.20875083362721,0.834840805205378,0.901178603983911,-6.45533438850539
"STK16",-0.0135180692084668,6.29264562515008,-0.208557591724465,0.834991479223669,0.901251395230252,-6.45537394876819
"ADCY6",-0.0136490422618125,6.30112288290726,-0.208263567411157,0.835220746711239,0.901408993684468,-6.45543407083777
"HTR5A",0.0143513460044783,4.40197868461067,0.2081549380728,0.835305454756082,0.901410561013067,-6.45545626190807
"AGXT",-0.0149995942746453,5.1003184342696,-0.207901517429724,0.835503077054554,0.901462949452084,-6.45550798631308
"PRIM2",-0.0164499471508756,5.21285717820163,-0.207875328390393,0.835523500368307,0.901462949452084,-6.45551332803454
"CDKN2AIP",-0.0107745525526743,6.26667558334245,-0.207594133327018,0.835742795133525,0.901462949452084,-6.45557064039586
"AMMECR1",-0.00961786553519823,7.32286020169548,-0.207543175574882,0.835782536782222,0.901462949452084,-6.45558101815708
"BPNT1",-0.0175451517482528,4.85154853135841,-0.207540995514337,0.83578423700793,0.901462949452084,-6.45558146207878
"UBQLN3",0.01269489098505,5.21800884619674,0.207452102583515,0.83585356511956,0.901462949452084,-6.45559955921299
"EMR1",0.0114399042977489,5.92733284436247,0.20683698518213,0.836333333904021,0.901890538464027,-6.45572457461365
"NANOG",-0.0186239545674209,4.98104290226719,-0.206340838442537,0.836720354662613,0.902218034053592,-6.45582514025584
"RASSF2",0.0116033533746789,7.0773552193755,0.20560909964633,0.837291222323604,0.902743682941412,-6.45597301824406
"RAPGEF1",-0.0173611997118933,5.48944002959082,-0.204624604400142,0.838059414570177,0.903469712190141,-6.45617114754268
"EDEM3",0.0119145505132219,6.19762859841285,0.20453222723737,0.838131503577887,0.903469712190141,-6.45618968963008
"CACNA1G",-0.0161082907142612,5.30653058129541,-0.203522560767157,0.838919513079038,0.904189780886358,-6.45639180580738
"CD38",0.0203736210937514,5.75626207737426,0.203462334833858,0.838966522470154,0.904189780886358,-6.45640383030514
"GNA12",-0.0084347388660734,6.95620344320171,-0.20295179409945,0.839365048596028,0.904529250636926,-6.45650562017334
"SLC35A1",0.00971079016891587,7.41225524487138,0.202683669398417,0.839574362321183,0.904664771183465,-6.45655897557891
"NEU1",-0.0121284343386263,6.84186179868383,-0.201607224495864,0.840414812648907,0.905480264359609,-6.45677247269419
"SLCO1B3",-0.0166202889851808,4.27917748096318,-0.201346986971441,0.840618024495485,0.905557174267284,-6.45682391642101
"BMP1",0.0154927629932713,6.99215195721038,0.201266962848327,0.840680515135855,0.905557174267284,-6.45683972222858
"SHH",-0.0174996005512979,5.02309039670557,-0.201194486794914,0.840737112379675,0.905557174267284,-6.45685403177389
"RFTN1",-0.0142842377666533,6.95674369485312,-0.201011338678578,0.840880138190386,0.905571555670829,-6.45689016925938
"VRK3",-0.0105432936968549,6.42129315692743,-0.200963183866494,0.840917744593564,0.905571555670829,-6.45689966536276
"ANKRD6",0.0116646350418595,5.72770106984703,0.200806390207826,0.841040194816909,0.905613345527864,-6.45693056923061
"TNNI3",-0.0165243538176453,5.07681100131758,-0.200444064358233,0.841323173118832,0.90582453039944,-6.45700189104311
"HIST3H2A",-0.0130824150088878,6.14948197464647,-0.200251084781606,0.841473899562152,0.90582453039944,-6.45703982543961
"FLT3",-0.0147727124787399,4.55628543174139,-0.20023391283055,0.841487311975392,0.90582453039944,-6.45704319919606
"WBP5",-0.0144528412757153,7.78623795306728,-0.199942175873555,0.841715184633216,0.905979749878102,-6.45710047227676
"LPXN",0.0140052775390229,7.14443419844245,0.199704622408409,0.841900745000703,0.905998517247469,-6.45714704652864
"CTSG",-0.032042400254519,6.67086343107506,-0.199668617770383,0.841928870110284,0.905998517247469,-6.4571541006951
"QSOX1",-0.0130129718130044,8.48944086699275,-0.199598479438135,0.841983659420341,0.905998517247469,-6.45716783881472
"CNOT7",0.00860812484296804,7.19343371328572,0.198892918739894,0.842534858537647,0.906255982552334,-6.45730576984794
"YWHAQ",0.0121865564968758,9.23407635315896,0.198835382561532,0.842579810461625,0.906255982552334,-6.45731699614368
"TMED1",0.0108293441036497,6.95712096410466,0.19879731788607,0.842609549953934,0.906255982552334,-6.4573244214305
"APBA2",0.0176066578189894,5.22765127915648,0.19877058961375,0.842630432580195,0.906255982552334,-6.45732963447275
"TNS1",0.0178878898011447,9.01692888881709,0.198756488490102,0.842641449741789,0.906255982552334,-6.45733238445247
"PHYHIP",-0.0141281097631518,6.02193963001524,-0.198620823146431,0.842747446213569,0.906279956312506,-6.45735883173793
"PF4V1",-0.0239316035124626,4.14805668064124,-0.198235430218647,0.84304857258811,0.906513744702698,-6.4574338636993
"AQP2",-0.0119056846462614,5.5951157247274,-0.198082397993198,0.84316815057522,0.906552290593635,-6.45746361706188
"GTF2A2",-0.0113950039427811,7.22606728215736,-0.19785671275848,0.843344505605553,0.90665186795664,-6.45750745410542
"CNTF",-0.0180261859837558,4.48700642869552,-0.197306733701293,0.843774303530399,0.907023866592894,-6.45761407269694
"RNF41",-0.0126630209275583,6.03026523459849,-0.196655533370835,0.844283264477806,0.907462148290593,-6.45773993038659
"PSMD4",-0.0103428371815508,7.99179085362036,-0.196570598738835,0.844349651970023,0.907462148290593,-6.45775631506779
"NARFL",-0.0155794150407439,5.4667755113786,-0.196060126334754,0.84474867616839,0.907800885049644,-6.45785464089497
"ZNF148",0.012124098923687,7.04070396539028,0.195801075120395,0.84495118572339,0.907813533099224,-6.45790444088643
"VIM",-0.0115411428469418,10.5011613919509,-0.195755751962581,0.844986617510006,0.907813533099224,-6.45791314704261
"TRIM26",0.00979095486068161,6.43241818535019,0.19557606710007,0.845127090875596,0.907813533099224,-6.45794764300282
"XAF1",-0.0217299803237417,6.74907700503905,-0.19555299257593,0.845145130350894,0.907813533099224,-6.45795207056332
"KLHDC2",-0.0146971661318458,7.31787977431195,-0.195508797809135,0.845179681688388,0.907813533099224,-6.45796054923708
"HIST1H2BN",-0.0149744330350758,5.32348342841852,-0.194876884945395,0.845673742055914,0.908254102295346,-6.45808157088026
"EDIL3",0.0251915087261617,5.51117430148394,0.194404361465022,0.846043223960383,0.908472249752378,-6.4581718109224
"TBCEL",0.0107696549725866,5.51815817179088,0.194402506076572,0.846044674817884,0.908472249752378,-6.45817216482305
"HIST1H1T",-0.0168293654197962,5.36268005709102,-0.194169422723354,0.846226943110971,0.90856610989412,-6.45821659677367
"ANKRD12",0.0137572241763855,6.52799102286111,0.194076105222831,0.846299918563055,0.90856610989412,-6.45823437065964
"SLC39A4",0.0156586884080054,6.49542459043912,0.19337326965068,0.846849587377887,0.909066079966327,-6.45836796308922
"MTHFR",0.0157523795740393,5.33829213570417,0.192954674070701,0.847176995407362,0.909298574564605,-6.45844729800405
"SDPR",-0.0180889227833864,5.40051277724312,-0.192781917012487,0.847312126530653,0.909298574564605,-6.45847998992754
"C8orf33",0.00915028217735236,6.66813809017516,0.192774250893751,0.847318123098023,0.909298574564605,-6.45848143995791
"ABCG5",-0.0189940216016211,4.12037094291376,-0.19258651588456,0.847464975365868,0.909366034517964,-6.45851693165379
"SUCLA2",0.0126894486260539,7.00778247786404,0.192328652246198,0.847666693160652,0.909492348315369,-6.4585656249635
"CD59",0.0126388596077958,7.38105511561085,0.191845758917582,0.848044470909745,0.909807519474813,-6.45865663600783
"PPP1R8",0.013616181942213,7.22747377259209,0.190702936239066,0.848938665362392,0.910676600602261,-6.45887111298389
"MTG1",-0.00932683577872258,6.21260984914369,-0.190206604299741,0.849327078225474,0.911002999400358,-6.45896386210971
"USP29",0.0161748526249377,4.79727646738033,0.189686912928708,0.849733810877089,0.911295706586983,-6.45906071744297
"SLC35E3",-0.0122230236797939,6.53979568465865,-0.189583969194877,0.849814383820423,0.911295706586983,-6.45907987172222
"SERINC5",-0.0100417581994619,6.8938835816681,-0.189452058212128,0.849917631423853,0.911295706586983,-6.45910440061448
"TMEM177",0.0119412769220331,5.62206821706719,0.189424654351909,0.849939080932698,0.911295706586983,-6.45910949423057
"ZC3H14",0.00858761456497742,7.11984144477505,0.189320235075557,0.850020812858774,0.911295706586983,-6.45912889612168
"KCNC3",0.0148734911486895,6.48511235936704,0.188506294860455,0.850657962492499,0.91188849107983,-6.45927976578401
"NTN1",-0.0209084728810814,6.54124357866225,-0.188380175434587,0.850756697148136,0.911904045146309,-6.45930308478075
"ID2",0.0170208989452926,8.20033257022776,0.187414104813131,0.851513079379684,0.912543445387359,-6.45948119006128
"METAP1",0.00953938640396881,7.22183060741177,0.187331924406721,0.8515774286529,0.912543445387359,-6.45949629863564
"CABIN1",0.0103407461238637,6.7905845634901,0.187295340804099,0.851606074830875,0.912543445387359,-6.45950302226962
"PMFBP1",0.0153538436783116,4.89108695130966,0.18618801782904,0.852473238691259,0.913382261782312,-6.45970591393997
"FLOT1",-0.00953277833221098,8.5217968905714,-0.1860629092425,0.852571224710744,0.913396858296381,-6.45972876161605
"SERPINF2",-0.010521463364085,4.72956427333962,-0.185674325898142,0.852875580816108,0.913632523349758,-6.45979962788556
"ZNF257",0.0142832820159048,5.02729748342939,0.184940010173218,0.853450790401186,0.914158261542703,-6.45993314126842
"TCEB3B",-0.0178864549638143,5.23443192636245,-0.184567604048681,0.853742536309991,0.914348488104793,-6.46000065006832
"KRT13",-0.0147812823862367,5.75041713969281,-0.184384791793638,0.85388576025295,0.914348488104793,-6.46003374001246
"BARD1",0.0198345053981228,5.7021910517954,0.184345451916325,0.853916581645587,0.914348488104793,-6.46004085644341
"HAX1",0.0109116314682524,7.92078851135347,0.184271924178038,0.853974188611531,0.914348488104793,-6.46005415325551
"EBAG9",-0.00961316626975178,7.22126247459692,-0.184174347799379,0.854050638238087,0.914348488104793,-6.46007179085391
"SMPDL3A",-0.01498556651983,6.0126924264351,-0.183885546845126,0.854276917530832,0.914492417866095,-6.46012393887773
"GCAT",0.0116878321151392,5.52528051328747,0.183787164030361,0.85435400449945,0.914492417866095,-6.46014168492041
"SLC1A3",-0.0164351001492556,6.65003638721007,-0.183526804460094,0.854558013649911,0.914620365143099,-6.46018860211205
"HTN3",0.0152078958564211,3.75312976936428,0.18269473747346,0.855210059415956,0.915227766462049,-6.46033809605967
"AXL",-0.0140864834463375,7.94279513263383,-0.182078071788688,0.855693371134452,0.915654489945909,-6.46044845162016
"MKRN2",0.00787768381182522,6.77923955716503,0.181396386744231,0.856227705206767,0.91613572134338,-6.4605700086653
"ASCC3",0.0112595401354725,6.42075203162753,0.181186438886358,0.856392284752699,0.916221271444414,-6.46060735444085
"KRT36",0.0082884369916893,4.05083126157189,0.181039220932266,0.856507693654197,0.916254204050389,-6.46063351595823
"AQP9",0.0278743607069084,5.46034105303042,0.180604293683467,0.856848665188192,0.916467811411423,-6.46071068097531
"GTF3A",-0.009682202138689,8.51744567529886,-0.180568579617466,0.856876665273652,0.916467811411423,-6.46071700913974
"KLK5",-0.0117586286826727,5.89499613950592,-0.180444148403798,0.856974221659722,0.916481617731116,-6.46073904729532
"ALG8",0.008230395322572,6.96614296744194,0.180291397298874,0.857093984375648,0.91651916729236,-6.46076608045416
"OSR2",0.0173544357337136,6.99299236185164,0.179647559703485,0.857598814087146,0.916968433746942,-6.46087977221188
"ZNF706",-0.0100975244455056,6.67647394557256,-0.178551960177571,0.858458002704638,0.917796464430049,-6.46107230348196
"BUB3",0.00757170601950418,7.61212272929142,0.177786562978264,0.859058341034231,0.918347616348501,-6.46120610923112
"RHOT1",0.00685060712540275,6.69199474609704,0.17703609043275,0.859647052914533,0.918772280136766,-6.46133674792687
"ADAM19",0.0129689788568093,6.27023227696545,0.177018188724701,0.859661096958277,0.918772280136766,-6.46133985742491
"SLC16A10",-0.0252050001810368,6.32125036552167,-0.176955641356212,0.859710166257096,0.918772280136766,-6.46135071933484
"EVC",0.017943769485165,6.07880633620971,0.176741164392933,0.859878430622227,0.918861406271896,-6.46138793603731
"AK2",0.011020548664875,8.09642591033101,0.176311485216562,0.860215547603797,0.919130931995097,-6.46146235954216
"NUP155",-0.0084806987215029,6.12488703169222,-0.17563331838609,0.860747674797277,0.919595490460652,-6.46157945440501
"CRYBB3",-0.00771926705762563,4.62356045070893,-0.175329998986215,0.860985696591647,0.919595490460652,-6.46163168067537
"NPPC",0.0166862080837837,5.05247534168583,0.175305517672295,0.861004908203461,0.919595490460652,-6.46163589199152
"PCDHA2",0.0121748359756185,3.56324007408032,0.175295293715226,0.861012931436825,0.919595490460652,-6.46163765055949
"GPR63",0.012683506925167,5.32186751308917,0.175169289697016,0.861111814066998,0.919595490460652,-6.46165931541567
"CA6",-0.014961171127571,5.95667338967065,-0.175107963990989,0.861159940683528,0.919595490460652,-6.46166985398945
"TEKT2",-0.0154693105234297,5.26174824034734,-0.174959912074981,0.861276129626769,0.919628861486097,-6.46169528090701
"TMCC2",-0.0165748439090228,6.07034118853628,-0.174807644730168,0.861395629929503,0.919665761290477,-6.46172140936798
"UCHL3",0.0109532184337178,6.62551297112511,0.17434122933427,0.861761695332146,0.919965872151562,-6.46180130283705
"ANG",-0.01534183912318,6.92775456148077,-0.174230783152082,0.861848383229223,0.919967706321876,-6.46182019019391
"CLEC4M",-0.00993978458199397,5.9163462465078,-0.173633753418489,0.862317013764088,0.920377199134836,-6.46192208084467
"DHCR24",-0.0130038249281123,5.88495063607128,-0.172924865714845,0.862873509083289,0.920880382734823,-6.46204260742542
"C12orf4",-0.00685676958310001,6.26049565208152,-0.172604713670956,0.863124859260353,0.921057840647727,-6.46209687876827
"CELSR3",0.00735767171032066,5.95801274344633,0.172488166700018,0.863216363318586,0.921064705395716,-6.46211661054551
"ZDHHC24",-0.0101406993120274,5.78961143357414,-0.17222187922784,0.863425439471264,0.921157960471312,-6.46216164387173
"SNAPC2",-0.0116714832723391,6.06677332321778,-0.17206492356495,0.863548678043278,0.921157960471312,-6.46218815491789
"CCR3",0.0185995515125387,5.28980792449352,0.172051777116111,0.863559000534203,0.921157960471312,-6.46219037435975
"PCMTD2",0.0115718735911269,6.28554668120313,0.171812283909035,0.863747052869538,0.92126779050522,-6.46223077699002
"KIF17",-0.0129871273722743,5.15490898845484,-0.171454119755304,0.864028301258163,0.921476991501392,-6.46229109448302
"ITGB8",0.0221287539654385,5.76075881098449,0.170481174160445,0.864792394228728,0.92212920974417,-6.46245431051767
"MT1G",-0.0249688608160973,8.1632894595165,-0.170368641240472,0.864880779046186,0.92212920974417,-6.46247312851366
"KCNJ14",0.00984397879913658,5.83524518438582,0.170350069434131,0.864895365747857,0.92212920974417,-6.4624762329367
"GALK2",-0.00910694858219667,6.42692616702946,-0.170098269874694,0.865093139185477,0.922249253442415,-6.46251828981635
"MRPS7",0.00940615581365037,6.57377501042361,0.169867373224403,0.865274502122147,0.922351780493895,-6.46255680071866
"CALD1",0.0115548018202858,8.42345931816583,0.169743562955146,0.865371754610166,0.922364637444799,-6.46257742930615
"CAV3",0.0173874005972057,5.74782947601136,0.16940675333513,0.865636327650453,0.922555814496649,-6.46263347058439
"KLHDC4",0.00768793901371605,6.67608818456141,0.16929434632086,0.865724629768316,0.922559110876137,-6.46265214906284
"AHNAK",0.0128356006098452,9.61760017125589,0.168617403439901,0.866256442646809,0.922995613402708,-6.46276437340574
"XRCC1",0.00912759981622693,6.23461472459184,0.168555929343602,0.866304740315722,0.922995613402708,-6.46277454238549
"OLFM4",-0.029751203613117,4.27320527509474,-0.167976153670117,0.866760270919068,0.923339035180613,-6.46287026591361
"SCN8A",-0.0105070367614471,5.01046688115678,-0.167919292775595,0.866804949010071,0.923339035180613,-6.4628796361438
"RRAGA",0.00908148737961552,8.53112532600865,0.167763862430639,0.866927079614374,0.923339035180613,-6.46290523366372
"WHSC1L1",-0.00874345345886359,6.16175844110373,-0.167711539407295,0.866968193557413,0.923339035180613,-6.46291384530864
"GDAP1L1",0.016167898040339,5.00908354386584,0.167514516358792,0.867123011914006,0.923413086455488,-6.46294624847799
"PLA2G2E",0.0174710911220939,4.56039034578057,0.167388475330611,0.867222056139958,0.923427734247376,-6.46296695769911
"ISCA1",0.00894209759189181,7.22648828047394,0.167016708057786,0.867514206582163,0.923647980594461,-6.46302795029666
"ADAM30",0.0145403997371156,5.49092506076619,0.166720853449278,0.867746714666087,0.923766112273807,-6.46307639169056
"CCDC7",0.0143501092227469,6.41183283849274,0.166658396597835,0.867795800123478,0.923766112273807,-6.46308660701063
"CSHL1",0.0136041080242909,5.45341900950568,0.166457936093914,0.867953347482832,0.923779611303569,-6.46311936808711
"PI15",0.0161686457511464,5.32272700494113,0.166425137940469,0.86797912494608,0.923779611303569,-6.46312472450689
"ABCC4",0.0114180082395292,5.49372496632946,0.16608384360076,0.86824737106108,0.923974276241233,-6.46318040025926
"ALDH3B1",0.0120132207512659,7.48271885077435,0.165468576007144,0.868730989701574,0.924385647397875,-6.46328048092824
"NCK2",0.00795406691005348,7.67166244965842,0.165165620074119,0.868969140266285,0.924385647397875,-6.46332962390987
"NAT8B",0.0147194947007663,5.25982418175996,0.165159904701281,0.868973633177613,0.924385647397875,-6.46333055014462
"CTCF",-0.00776690640380762,6.52042990242894,-0.165157602703858,0.868975442801844,0.924385647397875,-6.46333092319786
"SLC16A5",-0.00822383823287285,6.08900299528347,-0.164598002942717,0.869415370504538,0.924723957007348,-6.46342145564911
"NUSAP1",0.0177071300695746,6.1142065247854,0.164535777538892,0.869464291339688,0.924723957007348,-6.4634315035413
"CEP250",-0.00918652839940282,6.29423344986604,-0.164404164839863,0.869567765256822,0.924743168100934,-6.46345274328433
"DAPK2",-0.0145165648155696,5.71176276638439,-0.16333810467055,0.870405984606354,0.925543664833333,-6.46362415852431
"KDR",0.0121037639523231,6.19348647325607,0.163140876901383,0.87056107650632,0.92561767409741,-6.46365574920435
"ABCA2",0.00981732386909249,6.98515847441129,0.162743064610526,0.87087391516674,0.925859375442881,-6.46371935212276
"TGM4",0.0126473132895689,4.72480762627016,0.162514898156759,0.871053353919828,0.925892242193614,-6.46375576171601
